game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON,losing_Team
5188,2000-05-13T23:05:00Z,2000-05-13,R,Final,Chicago Cubs,Montreal Expos,112,120,N,1,,,,,2,1,9,Bottom,24,Olympic Stadium,[],Series tied 1-1,Chicago Cubs,Montreal Expos,Jon Lieber,Tony Armas,,2000-05-13 - Chicago Cubs (2) @ Montreal Expos (1) (Final),2000,
4205,2000-05-14T17:35:00Z,2000-05-14,R,Final,Chicago Cubs,Montreal Expos,112,120,N,1,,,,,15,16,9,Bottom,24,Olympic Stadium,[],MON wins 2-1,Montreal Expos,Chicago Cubs,Dustin Hermanson,Rick Aguilera,,2000-05-14 - Chicago Cubs (15) @ Montreal Expos (16) (Final),2000,
5155,2000-05-17T00:05:00Z,2000-05-16,R,Final,Los Angeles Dodgers,Chicago Cubs,119,112,N,1,,,,,6,5,9,Bottom,17,Wrigley Field,[],LA leads 1-0,Los Angeles Dodgers,Chicago Cubs,Alan Mills,Kevin Tapani,Jeff Shaw,2000-05-16 - Los Angeles Dodgers (6) @ Chicago Cubs (5) (Final),2000,
5156,2000-05-17T18:20:00Z,2000-05-17,R,Final,Los Angeles Dodgers,Chicago Cubs,119,112,N,1,,,,,8,6,9,Bottom,17,Wrigley Field,[],LA wins 2-0,Los Angeles Dodgers,Chicago Cubs,Alan Mills,Felix Heredia,Jeff Shaw,2000-05-17 - Los Angeles Dodgers (8) @ Chicago Cubs (6) (Final),2000,
4123,2000-05-18T18:20:00Z,2000-05-18,R,Final,Los Angeles Dodgers,Chicago Cubs,119,112,N,1,,,,,0,0,,,17,Wrigley Field,[],LA wins 2-0,Chicago Cubs,Los Angeles Dodgers,,,,2000-05-18 - Los Angeles Dodgers () @ Chicago Cubs () (Final),2000,
4129,2000-05-19T19:20:00Z,2000-05-19,R,Final,Cincinnati Reds,Chicago Cubs,113,112,N,1,,,,,1,4,9,Top,17,Wrigley Field,[],CHC leads 1-0,Chicago Cubs,Cincinnati Reds,Ismael Valdez,Steve Parris,Todd Van Poppel,2000-05-19 - Cincinnati Reds (1) @ Chicago Cubs (4) (Final),2000,
4219,2000-05-20T18:20:00Z,2000-05-20,R,Final,Cincinnati Reds,Chicago Cubs,113,112,N,1,,,,,5,3,9,Bottom,17,Wrigley Field,[],Series tied 1-1,Cincinnati Reds,Chicago Cubs,Ron Villone,Jon Lieber,Danny Graves,2000-05-20 - Cincinnati Reds (5) @ Chicago Cubs (3) (Final),2000,
4134,2000-05-21T18:20:00Z,2000-05-21,R,Final,Cincinnati Reds,Chicago Cubs,113,112,N,1,,,,,2,4,9,Top,17,Wrigley Field,[],CHC wins 2-1,Chicago Cubs,Cincinnati Reds,Kevin Tapani,Rob Bell,Felix Heredia,2000-05-21 - Cincinnati Reds (2) @ Chicago Cubs (4) (Final),2000,
5357,2000-05-24T01:05:00Z,2000-05-23,R,Final,Chicago Cubs,Colorado Rockies,112,115,N,1,,,,,7,10,9,Top,19,Coors Field,[],COL leads 1-0,Colorado Rockies,Chicago Cubs,Brian Bohanon,Daniel Garibay,,2000-05-23 - Chicago Cubs (7) @ Colorado Rockies (10) (Final),2000,
5260,2000-05-25T01:05:00Z,2000-05-24,R,Final,Chicago Cubs,Colorado Rockies,112,115,N,1,,,,,4,9,9,Top,19,Coors Field,[],COL wins 2-0,Colorado Rockies,Chicago Cubs,Pedro Astacio,Kyle Farnsworth,Jose Jimenez,2000-05-24 - Chicago Cubs (4) @ Colorado Rockies (9) (Final),2000,
4222,2000-05-25T19:05:00Z,2000-05-25,R,Final,Chicago Cubs,Colorado Rockies,112,115,N,1,,,,,6,5,9,Bottom,19,Coors Field,[],COL wins 2-1,Chicago Cubs,Colorado Rockies,Jon Lieber,Mike DeJean,Rick Aguilera,2000-05-25 - Chicago Cubs (6) @ Colorado Rockies (5) (Final),2000,
4139,2000-05-27T02:35:00Z,2000-05-26,R,Final,Chicago Cubs,San Francisco Giants,112,137,N,1,,,,,3,5,9,Top,2395,PacBell Park,[],SF leads 1-0,San Francisco Giants,Chicago Cubs,Mark Gardner,Kevin Tapani,,2000-05-26 - Chicago Cubs (3) @ San Francisco Giants (5) (Final),2000,
4140,2000-05-27T20:05:00Z,2000-05-27,R,Final,Chicago Cubs,San Francisco Giants,112,137,N,1,,,,,3,2,11,Bottom,2395,PacBell Park,[],Series tied 1-1,Chicago Cubs,San Francisco Giants,Daniel Garibay,Aaron Fultz,Rick Aguilera,2000-05-27 - Chicago Cubs (3) @ San Francisco Giants (2) (Final),2000,
5377,2000-05-28T20:05:00Z,2000-05-28,R,Final,Chicago Cubs,San Francisco Giants,112,137,N,1,,,,,4,1,9,Bottom,2395,PacBell Park,[],CHC wins 2-1,Chicago Cubs,San Francisco Giants,Kerry Wood,Kirk Rueter,Rick Aguilera,2000-05-28 - Chicago Cubs (4) @ San Francisco Giants (1) (Final),2000,
5466,2000-05-29T20:05:00Z,2000-05-29,R,Final,Atlanta Braves,Chicago Cubs,144,112,N,1,,,,,1,0,9,Bottom,17,Wrigley Field,[],ATL leads 1-0,Atlanta Braves,Chicago Cubs,Greg Maddux,Jon Lieber,,2000-05-29 - Atlanta Braves (1) @ Chicago Cubs (0) (Final),2000,
4234,2000-05-31T00:05:00Z,2000-05-30,R,Final,Atlanta Braves,Chicago Cubs,144,112,N,1,,,,,5,2,9,Bottom,17,Wrigley Field,[],ATL leads 2-0,Atlanta Braves,Chicago Cubs,Terry Mulholland,Ruben Quevedo,Mike Remlinger,2000-05-30 - Atlanta Braves (5) @ Chicago Cubs (2) (Final),2000,
4238,2000-05-31T18:20:00Z,2000-05-31,R,Final,Atlanta Braves,Chicago Cubs,144,112,N,1,,,,,0,0,,,17,Wrigley Field,[],ATL leads 2-0,Chicago Cubs,Atlanta Braves,,,,2000-05-31 - Atlanta Braves () @ Chicago Cubs () (Final),2000,
5319,2000-06-01T16:05:00Z,2000-06-01,R,Final,Atlanta Braves,Chicago Cubs,144,112,N,1,,,,,3,5,9,Top,17,Wrigley Field,[],ATL leads 2-1,Chicago Cubs,Atlanta Braves,Kevin Tapani,Tom Glavine,Rick Aguilera,2000-06-01 - Atlanta Braves (3) @ Chicago Cubs (5) (Final),2000,
4707,2000-06-02T19:20:00Z,2000-06-02,R,Final,Detroit Tigers,Chicago Cubs,116,112,N,1,,,,,0,2,9,Top,17,Wrigley Field,[],CHC leads 1-0,Chicago Cubs,Detroit Tigers,Scott Downs,Hideo Nomo,Rick Aguilera,2000-06-02 - Detroit Tigers (0) @ Chicago Cubs (2) (Final),2000,
4652,2000-06-03T20:05:00Z,2000-06-03,R,Final,Detroit Tigers,Chicago Cubs,116,112,N,1,,,,,5,3,9,Bottom,17,Wrigley Field,[],Series tied 1-1,Detroit Tigers,Chicago Cubs,Jeff Weaver,Kerry Wood,Todd Jones,2000-06-03 - Detroit Tigers (5) @ Chicago Cubs (3) (Final),2000,
5475,2000-06-04T18:20:00Z,2000-06-04,R,Final,Detroit Tigers,Chicago Cubs,116,112,N,1,,,,,3,2,12,Bottom,17,Wrigley Field,[],DET wins 2-1,Detroit Tigers,Chicago Cubs,Matt Anderson,Todd Van Poppel,Todd Jones,2000-06-04 - Detroit Tigers (3) @ Chicago Cubs (2) (Final),2000,
5277,2000-06-06T00:05:00Z,2000-06-05,R,Final,Arizona Diamondbacks,Chicago Cubs,109,112,N,1,,,,,3,4,10,Bottom,17,Wrigley Field,[],CHC leads 1-0,Chicago Cubs,Arizona Diamondbacks,Felix Heredia,Matt Mantei,,2000-06-05 - Arizona Diamondbacks (3) @ Chicago Cubs (4) (Final),2000,
4149,2000-06-07T00:05:00Z,2000-06-06,R,Final,Arizona Diamondbacks,Chicago Cubs,109,112,N,1,,,,,1,4,9,Top,17,Wrigley Field,[],CHC wins 2-0,Chicago Cubs,Arizona Diamondbacks,Kevin Tapani,Armando Reynoso,,2000-06-06 - Arizona Diamondbacks (1) @ Chicago Cubs (4) (Final),2000,
5390,2000-06-07T18:20:00Z,2000-06-07,R,Final,Arizona Diamondbacks,Chicago Cubs,109,112,N,1,,,,,4,9,9,Top,17,Wrigley Field,[],CHC wins 3-0,Chicago Cubs,Arizona Diamondbacks,Scott Downs,Brian Anderson,Todd Van Poppel,2000-06-07 - Arizona Diamondbacks (4) @ Chicago Cubs (9) (Final),2000,
4716,2000-06-10T00:05:00Z,2000-06-09,R,Final,Chicago Cubs,Chicago White Sox,112,145,N,1,,,,,5,6,14,Bottom,4,Comiskey Park,[],CWS leads 1-0,Chicago White Sox,Chicago Cubs,Jesus Pena,Todd Van Poppel,,2000-06-09 - Chicago Cubs (5) @ Chicago White Sox (6) (Final),2000,
4782,2000-06-10T17:15:00Z,2000-06-10,R,Final,Chicago Cubs,Chicago White Sox,112,145,N,1,,,,,3,4,9,Top,4,Comiskey Park,[],CWS wins 2-0,Chicago White Sox,Chicago Cubs,Mike Sirotka,Kerry Wood,Keith Foulke,2000-06-10 - Chicago Cubs (3) @ Chicago White Sox (4) (Final),2000,
5334,2000-06-11T18:05:00Z,2000-06-11,R,Final,Chicago Cubs,Chicago White Sox,112,145,N,1,,,,,6,5,9,Bottom,4,Comiskey Park,[],CWS wins 2-1,Chicago Cubs,Chicago White Sox,Todd Van Poppel,Jesus Pena,Rick Aguilera,2000-06-11 - Chicago Cubs (6) @ Chicago White Sox (5) (Final),2000,
5405,2000-06-14T00:05:00Z,2000-06-13,R,Final,New York Mets,Chicago Cubs,121,112,N,1,,,,,3,4,9,Top,17,Wrigley Field,[],CHC leads 1-0,Chicago Cubs,New York Mets,Felix Heredia,John Franco,Rick Aguilera,2000-06-13 - New York Mets (3) @ Chicago Cubs (4) (Final),2000,
5281,2000-06-14T18:20:00Z,2000-06-14,R,Final,New York Mets,Chicago Cubs,121,112,N,1,,,,,10,8,9,Bottom,17,Wrigley Field,[],Series tied 1-1,New York Mets,Chicago Cubs,Glendon Rusch,Daniel Garibay,Armando Benitez,2000-06-14 - New York Mets (10) @ Chicago Cubs (8) (Final),2000,
5398,2000-06-16T19:20:00Z,2000-06-16,R,Final,Montreal Expos,Chicago Cubs,120,112,N,1,,,,,8,9,9,Top,17,Wrigley Field,[],CHC leads 1-0,Chicago Cubs,Montreal Expos,Todd Van Poppel,Tony Armas,Rick Aguilera,2000-06-16 - Montreal Expos (8) @ Chicago Cubs (9) (Final),2000,
4227,2000-06-17T20:05:00Z,2000-06-17,R,Final,Montreal Expos,Chicago Cubs,120,112,N,1,,,,,0,1,9,Top,17,Wrigley Field,[],CHC wins 2-0,Chicago Cubs,Montreal Expos,Steve Rain,Dustin Hermanson,Rick Aguilera,2000-06-17 - Montreal Expos (0) @ Chicago Cubs (1) (Final),2000,
4291,2000-06-18T18:20:00Z,2000-06-18,R,Final,Montreal Expos,Chicago Cubs,120,112,N,1,,,,,4,3,11,Bottom,17,Wrigley Field,[],CHC wins 2-1,Montreal Expos,Chicago Cubs,Anthony Telford,Daniel Garibay,Brad Rigby,2000-06-18 - Montreal Expos (4) @ Chicago Cubs (3) (Final),2000,
4351,2000-06-20T23:40:00Z,2000-06-20,R,Final,Chicago Cubs,Atlanta Braves,112,144,N,1,,,,,4,11,9,Top,16,Turner Field,[],ATL leads 1-0,Atlanta Braves,Chicago Cubs,Kevin Millwood,Kevin Tapani,,2000-06-20 - Chicago Cubs (4) @ Atlanta Braves (11) (Final),2000,
4353,2000-06-21T23:05:00Z,2000-06-21,R,Final,Chicago Cubs,Atlanta Braves,112,144,N,1,,,,,8,1,9,Bottom,16,Turner Field,[],Series tied 1-1,Chicago Cubs,Atlanta Braves,Kerry Wood,Tom Glavine,,2000-06-21 - Chicago Cubs (8) @ Atlanta Braves (1) (Final),2000,
5502,2000-06-22T17:10:00Z,2000-06-22,R,Final,Chicago Cubs,Atlanta Braves,112,144,N,1,,,,,4,6,9,Top,16,Turner Field,[],ATL wins 2-1,Atlanta Braves,Chicago Cubs,Terry Mulholland,Scott Downs,Mike Remlinger,2000-06-22 - Chicago Cubs (4) @ Atlanta Braves (6) (Final),2000,
5417,2000-06-23T23:05:00Z,2000-06-23,R,Final,Chicago Cubs,Florida Marlins,112,146,N,1,,,,,1,6,9,Top,20,Pro Player Stadium,[],FLA leads 1-0,Florida Marlins,Chicago Cubs,Brad Penny,Jon Lieber,,2000-06-23 - Chicago Cubs (1) @ Florida Marlins (6) (Final),2000,
4300,2000-06-24T23:05:00Z,2000-06-24,R,Final,Chicago Cubs,Florida Marlins,112,146,N,1,,,,,4,7,9,Top,20,Pro Player Stadium,[],FLA wins 2-0,Florida Marlins,Chicago Cubs,Joe Strong,Felix Heredia,Antonio Alfonseca,2000-06-24 - Chicago Cubs (4) @ Florida Marlins (7) (Final),2000,
4371,2000-06-25T17:05:00Z,2000-06-25,R,Final,Chicago Cubs,Florida Marlins,112,146,N,1,,,,,7,8,10,Bottom,20,Pro Player Stadium,[],FLA wins 3-0,Florida Marlins,Chicago Cubs,Antonio Alfonseca,Felix Heredia,,2000-06-25 - Chicago Cubs (7) @ Florida Marlins (8) (Final),2000,
4253,2000-06-27T23:05:00Z,2000-06-27,R,Final,Chicago Cubs,Pittsburgh Pirates,112,134,N,1,,,,,0,6,9,Top,27,Three Rivers Stadium,[],PIT leads 1-0,Pittsburgh Pirates,Chicago Cubs,Todd Ritchie,Kerry Wood,,2000-06-27 - Chicago Cubs (0) @ Pittsburgh Pirates (6) (Final),2000,
5366,2000-06-28T23:05:00Z,2000-06-28,R,Final,Chicago Cubs,Pittsburgh Pirates,112,134,N,1,,,,,5,4,9,Bottom,27,Three Rivers Stadium,[],Series tied 1-1,Chicago Cubs,Pittsburgh Pirates,Jon Lieber,Francisco Cordova,Rick Aguilera,2000-06-28 - Chicago Cubs (5) @ Pittsburgh Pirates (4) (Final),2000,
