region_name,fips,most_recent_date,most_recent_value,one_year_date,one_year_value,one_year_change
"Buncombe County, NC",37021,2025-11-30,1786.4890922438092,2024-11-30,1820.741186969764,-1.8812171093333736
"Webb County, TX",48479,2025-11-30,1286.428571428571,2024-11-30,1287.2529976241935,-0.06404538945677586
"Madison County, IL",17119,2025-11-30,1095.1051587301588,2024-11-30,1037.5943473771897,5.542706694417117
"Saint Johns County, FL",12109,2025-11-30,2170.36654571606,2024-11-30,2142.929289650363,1.2803621751874825
"Washington County, MN",27163,2025-11-30,2015.339184060721,2024-11-30,1944.408838156238,3.647913160677759
"Saint Tammany Parish, LA",22103,2025-11-30,1559.7198951427224,2024-11-30,1543.2750583466827,1.0655804166016332
"Marin County, CA",6041,2025-11-30,3655.1503363808865,2024-11-30,3560.316081405681,2.6636470697220567
"Cherokee County, GA",13057,2025-11-30,2050.235281078633,2024-11-30,2043.5883108904384,0.32525974790383466
"Kalamazoo County, MI",26077,2025-11-30,1297.8723829712064,2024-11-30,1258.4348752029896,3.1338536896361404
"Weber County, UT",49057,2025-11-30,1442.0861337528004,2024-11-30,1438.3426947459473,0.2602605777140143
"Saint Clair County, IL",17163,2025-11-30,1219.6979551613697,2024-11-30,1156.7382634244118,5.442864105711505
"Harford County, MD",24025,2025-11-30,1767.3305555555555,2024-11-30,1729.245484106102,2.2024097676994026
"McLennan County, TX",48309,2025-11-30,1483.9724552928212,2024-11-30,1470.8610815470245,0.8914080269230086
"Cumberland County, PA",42041,2025-11-30,1454.1848217919644,2024-11-30,1390.1908562953113,4.603250352774526
"Jefferson County, TX",48245,2025-11-30,1265.377511318619,2024-11-30,1184.5903229838302,6.819841996623471
"Yakima County, WA",53077,2025-11-30,1304.8593167701863,2024-11-30,1273.7062821257969,2.4458570301149405
"Clay County, MO",29047,2025-11-30,1494.897510314412,2024-11-30,1410.3522138196463,5.994622879755151
"Chesapeake City, VA",51550,2025-11-30,2084.021001221002,2024-11-30,1963.077387956984,6.160919279391547
"Forsyth County, GA",13117,2025-11-30,2235.841095478595,2024-11-30,2189.7556656427064,2.1045923323304767
"Washington County, AR",5143,2025-11-30,1564.438975966562,2024-11-30,1500.3544183948534,4.271294621191523
"Williamson County, TN",47187,2025-11-30,2021.6607094216276,2024-11-30,1982.3878453678096,1.9810888240454974
"Lafayette Parish, LA",22055,2025-11-30,1370.58935184443,2024-11-30,1347.488146129872,1.7143902735550731
"Caddo Parish, LA",22017,2025-11-30,1045.3915598290598,2024-11-30,1001.6312497945823,4.368904229321116
"Warren County, OH",39165,2025-11-30,1934.705007059846,2024-11-30,1849.850105878155,4.587123081597402
"Norfolk City, VA",51710,2025-11-30,1631.910170880398,2024-11-30,1550.9736978579294,5.218429760237136
"Henry County, GA",13151,2025-11-30,1910.2365557148169,2024-11-30,1853.6095008022796,3.0549614084319217
"Union County, NC",37179,2025-11-30,2059.3947510822513,2024-11-30,2021.3248472579303,1.8834134392581952
"Arlington County, VA",51013,2025-11-30,2583.1006327790296,2024-11-30,2596.266245026954,-0.5070979246886799
"Saratoga County, NY",36091,2025-11-30,1754.8216674266605,2024-11-30,1680.274951472323,4.4365784236095855
"Hays County, TX",48209,2025-11-30,1591.2194427491268,2024-11-30,1606.3216218461102,-0.9401715628795987
"Sussex County, DE",10005,2025-11-30,2198.08918128655,2024-11-30,2130.511316780413,3.171908263236038
"Yavapai County, AZ",4025,2025-11-30,1838.987334887335,2024-11-30,1784.5366214105898,3.0512522311648946
"Lake County, OH",39085,2025-11-30,1359.5227272727273,2024-11-30,1308.0390859313204,3.935940591924332
"Oneida County, NY",36065,2025-11-30,1472.165991902834,2024-11-30,1413.23003279583,4.170301914006841
"Smith County, TX",48423,2025-11-30,1401.5314583745958,2024-11-30,1387.3056771401814,1.025425143775069
"Brazos County, TX",48041,2025-11-30,1965.7814289805267,2024-11-30,1880.8836914159908,4.51371543875858
"Hinds County, MS",28049,2025-11-30,1343.328678678679,2024-11-30,1256.9599819246014,6.871236793221818
"Montgomery County, AL",1101,2025-11-30,1309.0871523915462,2024-11-30,1269.917071324198,3.084459761337306
"Mahoning County, OH",39099,2025-11-30,1016.4639894419306,2024-11-30,971.7870047114128,4.597405039778786
"Linn County, IA",19113,2025-11-30,1071.8386363636364,2024-11-30,989.2729319194058,8.34609962328951
"Barnstable County, MA",25001,2025-11-30,2575.903594771242,2024-11-30,2518.6142435730053,2.274637783234467
"Canyon County, ID",16027,2025-11-30,1562.2779122948614,2024-11-30,1529.2145515472448,2.1621139240509697
"Baldwin County, AL",1003,2025-11-30,1783.4328578915845,2024-11-30,1725.9984524676274,3.327604688280234
"Gaston County, NC",37071,2025-11-30,1653.354773633591,2024-11-30,1633.958926636957,1.187046178483511
"Jefferson County, MO",29099,2025-11-30,1462.4814814814815,2024-11-30,1397.6166216866056,4.641105349519866
"Richmond City, VA",51760,2025-11-30,1578.3682627804765,2024-11-30,1515.562523082528,4.144054682099605
"New Hanover County, NC",37129,2025-11-30,1676.9517517203112,2024-11-30,1663.4133300969966,0.8138940201065488
"Whatcom County, WA",53073,2025-11-30,2017.8235213565297,2024-11-30,1973.403407119405,2.2509393708793204
"Tuscaloosa County, AL",1125,2025-11-30,1648.2814833250377,2024-11-30,1536.0476950996074,7.306660371516155
"Berkeley County, SC",45015,2025-11-30,1947.714527454218,2024-11-30,1930.358244811846,0.8991223618216896
"Jackson County, OR",41029,2025-11-30,1713.3076697204604,2024-11-30,1638.0373854720815,4.5951505695754316
"Cabarrus County, NC",37025,2025-11-30,1794.9782913165266,2024-11-30,1726.8074335658655,3.947797329658694
"Shelby County, AL",1117,2025-11-30,1667.030068027211,2024-11-30,1596.5171144945205,4.416673826576291
"Dona Ana County, NM",35013,2025-11-30,1459.160237160237,2024-11-30,1419.3365773539704,2.8057939492061053
"Butte County, CA",6007,2025-11-30,1615.6211843711844,2024-11-30,1571.975879481456,2.7764614876995117
"Yolo County, CA",6113,2025-11-30,2236.8564706898037,2024-11-30,2221.4183498532752,0.6949668367306031
"Clay County, FL",12019,2025-11-30,1824.7035026377132,2024-11-30,1800.1069010864398,1.3663967143522573
"Montgomery County, TN",47125,2025-11-30,1385.5870125602487,2024-11-30,1405.8014807181864,-1.4379319153662231
"Lackawanna County, PA",42069,2025-11-30,1313.1413127413127,2024-11-30,1283.171868342763,2.335575236484553
"Niagara County, NY",36063,2025-11-30,1076.9662037037035,2024-11-30,1028.1127920203087,4.751756039081537
"Calcasieu Parish, LA",22019,2025-11-30,1062.0882936507935,2024-11-30,997.4874894862814,6.47635231974511
"Mohave County, AZ",4015,2025-11-30,1573.42341994269,2024-11-30,1553.9840241701313,1.250939229117232
"Delaware County, OH",39041,2025-11-30,1549.032193732194,2024-11-30,1539.3847658608631,0.6267067263028118
"Johnston County, NC",37101,2025-11-30,1809.796031746032,2024-11-30,1786.8029782328367,1.2868264600686745
"York County, ME",23031,2025-11-30,2064.1877470355735,2024-11-30,1990.9007619612844,3.6810968419185444
"Okaloosa County, FL",12091,2025-11-30,1914.5747713709989,2024-11-30,1904.838417942583,0.5111380228739892
"Washington County, PA",42125,2025-11-30,1269.2725230951776,2024-11-30,1232.4383660030553,2.9887220414583355
"Clermont County, OH",39025,2025-11-30,1533.965918139831,2024-11-30,1470.688268716392,4.3025874870591965
"Harrison County, MS",28047,2025-11-30,1389.6654828910926,2024-11-30,1340.4781134891764,3.669389966680222
"Champaign County, IL",17019,2025-11-30,1394.5703116037846,2024-11-30,1319.637996670736,5.678247755982517
"Elkhart County, IN",18039,2025-11-30,1056.838034188034,2024-11-30,1012.0940453910932,4.420931928282499
"Richmond County, GA",13245,2025-11-30,1359.5700420730543,2024-11-30,1317.551627986674,3.189128470858318
"Benton County, WA",53005,2025-11-30,1745.3574660633485,2024-11-30,1684.701869103413,3.60037571467859
"Muscogee County, GA",13215,2025-11-30,1292.0035742035743,2024-11-30,1234.0348279908335,4.697496772203857
"Yuma County, AZ",4027,2025-11-30,1380.7320159590483,2024-11-30,1350.3973094109065,2.246354190484502
"Anderson County, SC",45007,2025-11-30,1350.234249084249,2024-11-30,1296.1671438862716,4.1713065674438585
"Trumbull County, OH",39155,2025-11-30,1068.9166666666667,2024-11-30,1014.1643358116175,5.398763190704383
"Hall County, GA",13139,2025-11-30,1711.4511321037637,2024-11-30,1696.2205292337296,0.8979140747055183
"Onslow County, NC",37133,2025-11-30,1483.4068119282074,2024-11-30,1425.1295619886378,4.089259776370723
"Hawaii County, HI",15001,2025-11-30,2618.246438746439,2024-11-30,2593.572656833139,0.951343385283361
"Saint Louis County, MN",27137,2025-11-30,1574.5737131434282,2024-11-30,1498.2749793958606,5.092438624205892
"Broome County, NY",36007,2025-11-30,1420.75011840485,2024-11-30,1320.4205894105862,7.5983008595048585
"Racine County, WI",55101,2025-11-30,1318.729411764706,2024-11-30,1252.7309449625316,5.268367247377952
"Sangamon County, IL",17167,2025-11-30,1129.3079365079366,2024-11-30,1074.2000975651692,5.130127903327998
"Deschutes County, OR",41017,2025-11-30,2251.749965556028,2024-11-30,2193.559057394285,2.652807908936257
"Minnehaha County, SD",46099,2025-11-30,1178.5845125786163,2024-11-30,1167.7441361927686,0.9283177752611957
"Livingston County, MI",26093,2025-11-30,2024.935185185185,2024-11-30,1930.3846773238463,4.898013798597753
"Sumner County, TN",47165,2025-11-30,1675.250105961067,2024-11-30,1662.2525127786027,0.7819265173338563
"Butler County, PA",42019,2025-11-30,1678.6823412698411,2024-11-30,1629.9397809891304,2.9904516012935893
"Hernando County, FL",12053,2025-11-30,1801.3977690851286,2024-11-30,1802.5441681781567,-0.06359894604894856
"El Dorado County, CA",6017,2025-11-30,2388.630380214101,2024-11-30,2293.3899875644565,4.152821507291407
"Saginaw County, MI",26145,2025-11-30,1058.5817145817146,2024-11-30,1031.97809284126,2.5779250475374993
"Outagamie County, WI",55087,2025-11-30,1259.0961718020542,2024-11-30,1191.669385156865,5.658178978585866
"Sarpy County, NE",31153,2025-11-30,1491.7201117416282,2024-11-30,1445.4349192226723,3.202163715807227
"Ellis County, TX",48139,2025-11-30,1830.029921162848,2024-11-30,1801.167231002413,1.6024436633999786
"Tippecanoe County, IN",18157,2025-11-30,1526.4048778382112,2024-11-30,1474.9751552446248,3.4868195854496764
"Beaufort County, SC",45013,2025-11-30,2120.090425531915,2024-11-30,2128.227881329084,-0.3823582929515567
"Litchfield County, CT",9005,2025-11-30,1808.5619047619048,2024-11-30,1712.6178118092982,5.602189367121332
"Charlotte County, FL",12015,2025-11-30,1903.0456103543183,2024-11-30,1942.162867249936,-2.014107959493989
"Santa Rosa County, FL",12113,2025-11-30,1979.625468050468,2024-11-30,1922.9441372830324,2.9476327298577605
"Iredell County, NC",37097,2025-11-30,1702.641798941799,2024-11-30,1659.2680011164778,2.614032078973142
"DeSoto County, MS",28033,2025-11-30,1734.518806444992,2024-11-30,1671.4092022512932,3.7758320409325057
"Newport News City, VA",51700,2025-11-30,1556.5477210884353,2024-11-30,1508.436050217941,3.1895068314989534
"Cass County, ND",38017,2025-11-30,1160.8588103681188,2024-11-30,1153.663755743868,0.6236699894946023
"Peoria County, IL",17143,2025-11-30,1168.2734250398723,2024-11-30,1110.4092351857057,5.2110688582745235
"Boone County, MO",29019,2025-11-30,1339.41427884285,2024-11-30,1247.3661446359636,7.3793997538509615
"Kanawha County, WV",54039,2025-11-30,1080.897514619883,2024-11-30,1004.9090869987508,7.561721612855372
"Shasta County, CA",6089,2025-11-30,1597.5890164796635,2024-11-30,1499.0752606423407,6.57163508889544
"Ulster County, NY",36111,2025-11-30,2119.381349206349,2024-11-30,2028.1327777056165,4.499141895628756
"Medina County, OH",39103,2025-11-30,1792.4619047619046,2024-11-30,1721.9302067459655,4.096083438203172
"Bay County, FL",12005,2025-11-30,1733.5168997830403,2024-11-30,1712.8342854889631,1.207508190914858
"Kent County, DE",10001,2025-11-30,1773.3203604674193,2024-11-30,1715.300860692924,3.382467828475133
"Imperial County, CA",6025,2025-11-30,1619.0,2024-11-30,1481.895470514861,9.251970345621219
"Vanderburgh County, IN",18163,2025-11-30,1017.6147727272728,2024-11-30,969.5617676598666,4.9561571702014255
"Shawnee County, KS",20177,2025-11-30,1136.9708485958486,2024-11-30,1073.255397496355,5.936653218621238
"Licking County, OH",39089,2025-11-30,1629.618269230769,2024-11-30,1584.8803791866571,2.8227928512226863
"Johnson County, TX",48251,2025-11-30,1577.7179271527464,2024-11-30,1563.403931768887,0.9155660346628357
"Washington County, UT",49053,2025-11-30,1890.4232229123536,2024-11-30,1851.955240388676,2.077155089104865
"Muskegon County, MI",26121,2025-11-30,1225.3942938153466,2024-11-30,1176.7967249092248,4.1296485516536805
"Scott County, IA",19163,2025-11-30,1060.0730429636803,2024-11-30,1040.3910635953175,1.8917866614835273
"Porter County, IN",18127,2025-11-30,1468.6014957264958,2024-11-30,1391.6272194965616,5.531242501693858
"Lee County, AL",1081,2025-11-30,1608.898494623656,2024-11-30,1490.4289559027748,7.948687406513952
"Carroll County, MD",24013,2025-11-30,1766.995337995338,2024-11-30,1728.100097021966,2.250751622570959
"Hendricks County, IN",18063,2025-11-30,1739.7784632034634,2024-11-30,1685.285648518952,3.2334467888218392
"McLean County, IL",17113,2025-11-30,1359.9290909090907,2024-11-30,1314.6394119978424,3.4450267121097564
"Winnebago County, WI",55139,2025-11-30,1113.157738095238,2024-11-30,1062.1595875188402,4.801364237131952
"Pitt County, NC",37147,2025-11-30,1490.8238707880812,2024-11-30,1448.3506391564513,2.9325241059283256
"Guadalupe County, TX",48187,2025-11-30,1713.0576835385318,2024-11-30,1705.303347587051,0.45471886057416466
"Kent County, RI",44003,2025-11-30,2180.5702614379084,2024-11-30,2048.4464123267626,6.449953892670819
"Alamance County, NC",37001,2025-11-30,1453.283950617284,2024-11-30,1431.8129972371091,1.4995640786615467
"Kenosha County, WI",55059,2025-11-30,1624.611519607843,2024-11-30,1521.983645221008,6.7430339812838485
"Wyandotte County, KS",20209,2025-11-30,1228.9238095238095,2024-11-30,1169.9916444112168,5.036973160799752
"Kootenai County, ID",16055,2025-11-30,1794.954381752701,2024-11-30,1745.8865634057777,2.81048146972416
"Kenton County, KY",21117,2025-11-30,1444.7125220458554,2024-11-30,1406.7959363941975,2.6952441836619943
"Beaver County, PA",42007,2025-11-30,1067.504797979798,2024-11-30,1029.2099355871712,3.720801856695962
"Monroe County, PA",42089,2025-11-30,1859.488888888889,2024-11-30,1829.5906515434103,1.6341490005022212
"Aiken County, SC",45003,2025-11-30,1467.0713922487378,2024-11-30,1428.878131458546,2.672954393332724
"Davidson County, NC",37057,2025-11-30,1445.9407332433648,2024-11-30,1420.0518507533748,1.8230941691498996
"Pueblo County, CO",8101,2025-11-30,1296.9871178578958,2024-11-30,1245.109638625283,4.166498886788025
"Chittenden County, VT",50007,2025-11-30,2412.207247620534,2024-11-30,2368.546485136417,1.8433567910997761
"Greene County, OH",39057,2025-11-30,1627.5753968253966,2024-11-30,1591.5780875455189,2.2617369239728387
"Midland County, TX",48329,2025-11-30,1577.52522569786,2024-11-30,1546.3230420936509,2.017830864239254
"Paulding County, GA",13223,2025-11-30,2009.510005027652,2024-11-30,1979.288073396624,1.5269091971622182
"Charles County, MD",24017,2025-11-30,2560.1181139122314,2024-11-30,2479.095834523758,3.2682189312797503
"Maui County, HI",15009,2025-11-30,3405.015837104072,2024-11-30,3347.3242511587405,1.7235135175613925
"Middlesex County, CT",9007,2025-11-30,1905.7999317988067,2024-11-30,1825.4600570323937,4.4010754689981875
"Yellowstone County, MT",30111,2025-11-30,1430.5114053249065,2024-11-30,1376.3554614976374,3.9347352731351113
"Rock County, WI",55105,2025-11-30,1152.0277777777776,2024-11-30,1073.7071581752996,7.294411609919709
"Portage County, OH",39133,2025-11-30,1421.1333333333332,2024-11-30,1373.0032069029623,3.5054635115482644
"Hampshire County, MA",25015,2025-11-30,2394.9700854700855,2024-11-30,2262.2562102983834,5.866438760011077
"Ector County, TX",48135,2025-11-30,1549.5811827956989,2024-11-30,1554.6232022417548,-0.3243242117308825
"Houston County, GA",13153,2025-11-30,1559.5617604617603,2024-11-30,1484.4773239840754,5.057971264671899
"Dorchester County, SC",45035,2025-11-30,1650.139462586271,2024-11-30,1636.1643823407333,0.854136686776224
"Rensselaer County, NY",36083,2025-11-30,1479.2666666666669,2024-11-30,1384.929307968507,6.811709316523842
"Olmsted County, MN",27109,2025-11-30,1676.0662103174602,2024-11-30,1643.0334113162924,2.010476401371784
"Jackson County, MI",26075,2025-11-30,1077.875,2024-11-30,1026.9339612379629,4.960498014948108
"Ouachita Parish, LA",22073,2025-11-30,1009.1090067340068,2024-11-30,919.3949124481452,9.757949828868732
"Saint Clair County, MI",26147,2025-11-30,1101.8772893772891,2024-11-30,1075.138403504504,2.487018023505398
"Johnson County, IN",18081,2025-11-30,1625.4823757323757,2024-11-30,1581.0134404927112,2.8126854649512687
"Catawba County, NC",37035,2025-11-30,1493.6052813852814,2024-11-30,1415.2652882589805,5.535357489243062
"Centre County, PA",42027,2025-11-30,1829.173066875653,2024-11-30,1705.5328514286157,7.249359948914015
"Alexandria City, VA",51510,2025-11-30,2302.898280542479,2024-11-30,2297.9467939322885,0.21547438014077394
"Indian River County, FL",12061,2025-11-30,2251.524702380952,2024-11-30,2242.646439187745,0.395883320619312
"Martin County, FL",12085,2025-11-30,2330.28655100283,2024-11-30,2251.7399595655343,3.488262092770742
"Sullivan County, TN",47163,2025-11-30,1203.4434523809523,2024-11-30,1164.8705906980929,3.3113430788688003
"Stearns County, MN",27145,2025-11-30,1255.388538011696,2024-11-30,1208.7998301940904,3.854129249019262
"Fairfield County, OH",39045,2025-11-30,1472.3299145299145,2024-11-30,1431.656071053883,2.8410345402363593
"Schenectady County, NY",36093,2025-11-30,1409.7970085470083,2024-11-30,1356.8809424831454,3.8998311795156044
"Bibb County, GA",13021,2025-11-30,1188.0557142857142,2024-11-30,1160.2819532551282,2.3937079218260475
"Madera County, CA",6039,2025-11-30,2264.3560606060605,2024-11-30,2167.545265381826,4.466379400255829
"Comal County, TX",48091,2025-11-30,1535.7561597750498,2024-11-30,1584.0023407201788,-3.045840255715375
"Rankin County, MS",28121,2025-11-30,1732.9815408357074,2024-11-30,1680.5562816120864,3.1195182093712233
"Franklin County, PA",42055,2025-11-30,1165.886877828054,2024-11-30,1133.9299886141018,2.818241825759458
"Cumberland County, NJ",34011,2025-11-30,1718.0416666666667,2024-11-30,1694.9775924168346,1.3607303337235022
"Mesa County, CO",8077,2025-11-30,1682.4535899453288,2024-11-30,1626.1016388819596,3.4654630261681807
"Columbia County, GA",13073,2025-11-30,1827.5651760704284,2024-11-30,1759.9707982390255,3.840653373285273
"Berrien County, MI",26021,2025-11-30,1470.0810185185185,2024-11-30,1377.4891149796647,6.721788399774082
"Stafford County, VA",51179,2025-11-30,2295.7979925775976,2024-11-30,2212.5807596748964,3.7610935799210625
"Monroe County, MI",26115,2025-11-30,1139.857142857143,2024-11-30,1136.3058754913277,0.31252741382505467
"Washington County, MD",24043,2025-11-30,1337.4636949202163,2024-11-30,1298.3610499667725,3.011692699380078
"Santa Fe County, NM",35049,2025-11-30,2000.2057692307692,2024-11-30,2002.2946579005156,-0.10432473869438977
"Merrimack County, NH",33013,2025-11-30,1941.684210526316,2024-11-30,1858.7991263901124,4.45906623042001
"Penobscot County, ME",23019,2025-11-30,1508.533231474408,2024-11-30,1447.0622283321427,4.2479861569682225
"Citrus County, FL",12017,2025-11-30,1660.8148148148148,2024-11-30,1627.020713213074,2.0770541719166844
"Kings County, CA",6031,2025-11-30,1756.9753246753246,2024-11-30,1655.2164513309451,6.14776836362133
"Johnson County, IA",19103,2025-11-30,1755.8591835683558,2024-11-30,1676.5932622307066,4.727796724662121
"Canadian County, OK",40017,2025-11-30,1537.029253016487,2024-11-30,1486.5669424507803,3.3945535262955384
"Tolland County, CT",9013,2025-11-30,2082.7175925925926,2024-11-30,2008.0685238425688,3.71745624532663
"Scott County, MN",27139,2025-11-30,1789.733785822021,2024-11-30,1720.1459288249644,4.045462412865882
"Sandoval County, NM",35043,2025-11-30,1916.6491144845031,2024-11-30,1815.6013134725415,5.565528084945937
"Orange County, NC",37135,2025-11-30,1913.6057169901844,2024-11-30,1855.4084352057912,3.1366291475298977
"Rowan County, NC",37159,2025-11-30,1368.062091503268,2024-11-30,1323.8781872840775,3.337459944848348
"Sussex County, NJ",34037,2025-11-30,2343.9957264957266,2024-11-30,2301.3527981900247,1.8529505054261906
"Coweta County, GA",13077,2025-11-30,1826.3944875107663,2024-11-30,1776.0049105279522,2.8372431114413312
"Coconino County, AZ",4005,2025-11-30,2124.2079124579127,2024-11-30,2087.209047920606,1.7726477649264316
"Parker County, TX",48367,2025-11-30,1638.0555410445056,2024-11-30,1628.7395459810448,0.5719757395495357
"Wilson County, TN",47189,2025-11-30,1873.739366871847,2024-11-30,1847.6404640104631,1.4125531113739551
"Rock Island County, IL",17161,2025-11-30,1034.7679738562092,2024-11-30,1014.7714969619352,1.9705398657865612
"Randolph County, NC",37151,2025-11-30,1084.2857142857142,2024-11-30,1056.1558983041589,2.6634151290280754
"Douglas County, GA",13097,2025-11-30,1750.357025321976,2024-11-30,1740.8494520527267,0.5461456335605759
"Schuylkill County, PA",42107,2025-11-30,1145.123015873016,2024-11-30,1085.5758068685632,5.485310986822908
"Jackson County, MS",28059,2025-11-30,1397.862163299663,2024-11-30,1305.6585811405505,7.0618447648518226
"Lebanon County, PA",42075,2025-11-30,1342.7555555555557,2024-11-30,1307.8485670727707,2.6690390127439505
"Taylor County, TX",48441,2025-11-30,1651.360381593715,2024-11-30,1340.4326488276645,23.196072778291864
"Livingston Parish, LA",22063,2025-11-30,1595.3439393939395,2024-11-30,1535.1719932517924,3.919557313880594
"Monroe County, IN",18105,2025-11-30,1888.3424275283744,2024-11-30,1819.2650800215667,3.796991887844556
"Kaufman County, TX",48257,2025-11-30,1869.0994623655915,2024-11-30,1865.7976261535896,0.17696647083900527
"Wright County, MN",27171,2025-11-30,1802.3630952380952,2024-11-30,1717.5350966909657,4.93893829072609
"Randall County, TX",48381,2025-11-30,1502.524074074074,2024-11-30,1465.4985520837474,2.526479602295142
"Napa County, CA",6055,2025-11-30,2886.625991339464,2024-11-30,2882.198482146929,0.15361569371296913
"Spotsylvania County, VA",51177,2025-11-30,1972.469247311828,2024-11-30,1918.641452115355,2.8055161185601634
"Marathon County, WI",55073,2025-11-30,915.8148148148148,2024-11-30,851.2768586608512,7.58131217797799
"Florence County, SC",45041,2025-11-30,1221.9706959706962,2024-11-30,1210.2973178652985,0.9645049966719718
"Humboldt County, CA",6023,2025-11-30,1724.65034965035,2024-11-30,1645.436921917514,4.814127279976471
"Hampton City, VA",51650,2025-11-30,1614.3279694856665,2024-11-30,1542.1133898376024,4.68283202285591
"Washington County, WI",55131,2025-11-30,1528.047619047619,2024-11-30,1460.3270389027791,4.637357135818149
"Clark County, OH",39023,2025-11-30,1083.809523809524,2024-11-30,1039.1230733575262,4.300400173735995
"Boone County, KY",21015,2025-11-30,1706.236802413273,2024-11-30,1689.794376448487,0.9730430041638424
"Calhoun County, MI",26025,2025-11-30,1097.8241436925646,2024-11-30,1038.8517765695688,5.676687324704846
"Grayson County, TX",48181,2025-11-30,1479.888888888889,2024-11-30,1484.143018608716,-0.28663879872001596
"Cambria County, PA",42021,2025-11-30,855.0749999999999,2024-11-30,833.6415421130372,2.571064037024259
"Blount County, TN",47009,2025-11-30,1716.3380847953215,2024-11-30,1668.6095018498468,2.8603806278558324
"Brunswick County, NC",37019,2025-11-30,1836.7177544677545,2024-11-30,1853.900070499084,-0.9268199675241331
"Harnett County, NC",37085,2025-11-30,1776.471225412015,2024-11-30,1747.4544439583574,1.6605171913911747
"Warren County, KY",21227,2025-11-30,1235.9903381642514,2024-11-30,1208.9692869155213,2.235048610512658
"Tazewell County, IL",17179,2025-11-30,1124.7851851851854,2024-11-30,1037.1026357402282,8.454568180937475
"Washington County, TN",47179,2025-11-30,1566.8170370370372,2024-11-30,1499.4127888254766,4.495376370929837
"Wood County, OH",39173,2025-11-30,1531.0535353535354,2024-11-30,1534.7539684193086,-0.24110920329363672
"Tangipahoa Parish, LA",22105,2025-11-30,1228.4295051353874,2024-11-30,1174.883003610919,4.557602872787927
"Cache County, UT",49005,2025-11-30,1495.7039969834086,2024-11-30,1473.8108310716473,1.4854800528126284
"Black Hawk County, IA",19013,2025-11-30,1120.214250400226,2024-11-30,1098.764568649211,1.9521635810831333
"Kendall County, IL",17093,2025-11-30,2306.9749694749694,2024-11-30,2208.5512813569076,4.456481900551183
"Strafford County, NH",33017,2025-11-30,2078.131954465288,2024-11-30,1979.5797213915152,4.978442242502709
"Rapides Parish, LA",22079,2025-11-30,971.563492063492,2024-11-30,924.2360520457736,5.120709142752043
"Madison County, IN",18095,2025-11-30,1047.4555137844611,2024-11-30,1000.656001004107,4.676883237935235
"Washington County, RI",44009,2025-11-30,2552.6776960784314,2024-11-30,2483.013070356376,2.805648772201461
"Pickens County, SC",45077,2025-11-30,1377.4391025641023,2024-11-30,1359.0288381092987,1.3546632667792573
"Wichita County, TX",48485,2025-11-30,1182.8529693486591,2024-11-30,1138.5712420601085,3.889236408995204
"Fayette County, PA",42051,2025-11-30,939.7222222222222,2024-11-30,839.6012282221938,11.924827005318791
"Berkshire County, MA",25003,2025-11-30,1554.4734432234434,2024-11-30,1429.5905832079216,8.73556817472116
"Hunterdon County, NJ",34019,2025-11-30,2527.337962962963,2024-11-30,2541.666507219506,-0.5637460389017708
"Skagit County, WA",53057,2025-11-30,2067.5944444444444,2024-11-30,2048.6168119409417,0.9263632121383671
"Clarke County, GA",13059,2025-11-30,1780.0455337247051,2024-11-30,1734.2646796686,2.6397847221828608
"Chautauqua County, NY",36013,2025-11-30,936.6666666666666,2024-11-30,866.7419166890434,8.06753990215865
"Bossier Parish, LA",22015,2025-11-30,1358.580950635386,2024-11-30,1324.9161285955504,2.5409021230288205
"Sebastian County, AR",5131,2025-11-30,1036.5516367690282,2024-11-30,1006.9892192053412,2.9357233424024076
"Sumter County, FL",12119,2025-11-30,1630.5565953654188,2024-11-30,1663.5196637608683,-1.981525623864697
"Linn County, OR",41043,2025-11-30,1647.33231884058,2024-11-30,1609.2864764880892,2.3641435448781887
"Ascension Parish, LA",22005,2025-11-30,1762.6208513708514,2024-11-30,1707.9108692128632,3.203327711310998
"Cochise County, AZ",4003,2025-11-30,1311.968954248366,2024-11-30,1255.0170964964796,4.5379348146629885
"Richland County, OH",39139,2025-11-30,935.0333333333332,2024-11-30,878.1679204382187,6.475460054010829
"Gregg County, TX",48183,2025-11-30,1233.495294117647,2024-11-30,1198.3723378376428,2.9308884368426362
"Kennebec County, ME",23011,2025-11-30,1443.2040285899936,2024-11-30,1364.989559864042,5.730041534804281
"Faulkner County, AR",5045,2025-11-30,1326.626984126984,2024-11-30,1312.961110456279,1.0408437509589332
"Blair County, PA",42013,2025-11-30,1000.3703703703704,2024-11-30,910.069525796314,9.922411641576822
"San Juan County, NM",35045,2025-11-30,1415.4166666666667,2024-11-30,1306.940335115542,8.300021709983781
"Morgan County, AL",1103,2025-11-30,1071.4713675213677,2024-11-30,1052.644931047099,1.7884887789790198
"Saline County, AR",5125,2025-11-30,1486.525341130604,2024-11-30,1461.892254256849,1.6850138443532021
"Jasper County, MO",29097,2025-11-30,1176.828502415459,2024-11-30,1118.9773567352208,5.1700014599962385
"Bonneville County, ID",16019,2025-11-30,1363.8672239637758,2024-11-30,1353.25356964576,0.7843063972699559
"Comanche County, OK",40031,2025-11-30,1052.4270870412745,2024-11-30,1019.4381138893044,3.2359956629551894
"Berkeley County, WV",54003,2025-11-30,1736.5252525252529,2024-11-30,1667.211011339795,4.157496604449361
